"entity_id","MEDICATION"
"02100495","VERELAN (VERAPAMIL HYDROCHLORIDE 240MG)"
"00865869","NU-INDO CAP 50MG (INDOMETHACIN 50MG)"
"00449741","S J LINIMENT (COAL TAR 1.0%, MENTHOL 2.0%, METHYL SALICYLATE 2.0%, AMMONIUM HYDROXIDE 0.1%)"
"00779296","SALINEX NASAL LUBRICANT GEL (PROPYLENE GLYCOL 200MG, SODIUM CHLORIDE 9MG, MACROGOL 152MG)"
"02285169","APO-METOPROLOL SR (METOPROLOL TARTRATE 100MG)"
"02247961","LIP BALM SPF 15 HUE (OXYBENZONE 3.0%, OCTINOXATE 7.5%)"
"02247960","LIP BALM SPF 15 (OXYBENZONE 3.0%, OCTINOXATE 7.5%)"
"02100487","VERELAN (VERAPAMIL HYDROCHLORIDE 180MG)"
"02247965","VITAL SUN PROTECTION SPF 30 (AVOBENZONE 3.0%, OCTOCRYLENE 10.0%, OXYBENZONE 6.0%, OCTISALATE 5.0%)"
"00865877","NU-CEPHALEX TAB 250MG (CEPHALEXIN 250MG)"
"02327597","CO OLANZAPINE ODT (OLANZAPINE 20MG)"
"01939661","INHIBIT GEL (TRICLOSAN .15%, CHLOROXYLENOL .15%)"
"01911902","NITRO-DUR 0.4 (NITROGLYCERIN 80MG)"
"02039486","APO-DIFLUNISAL TAB 250MG (DIFLUNISAL 250MG)"
"02182920","NIZORAL  - 2% (KETOCONAZOLE 2%)"
"02256738","TIAZAC XC (DILTIAZEM HYDROCHLORIDE 120MG)"
"02247959","LIP BALM SPF 4 (OCTINOXATE 1.0%)"
"00806773","PAIN AID (ACETYLSALICYLIC ACID 500MG, CAFFEINE 32MG)"
"01987003","CYANOCOBALAMIN INJECTION 1000MCG/ML (VITAMIN B12 1MG)"
"02335700","TOLOXIN (DIGOXIN 0.0625MG)"
"02327589","CO OLANZAPINE ODT (OLANZAPINE 15MG)"
"00865885","NU-CEPHALEX TAB 500MG (CEPHALEXIN 500MG)"
"02285118","TEVA-LISINOPRIL (TYPE Z) (LISINOPRIL 5MG)"
"02253798","DOM-SIMVASTATIN (SIMVASTATIN 80MG)"
"00449768","STEREX CRM PLUS (SALICYLIC ACID 2%, COAL TAR 4%, SULFUR 3%, HYDROCORTISONE 1%)"
"02039494","APO-DIFLUNISAL TAB 500MG (DIFLUNISAL 500MG)"
"02256746","TIAZAC XC (DILTIAZEM HYDROCHLORIDE 180MG)"
"02247947","TEVA-RAMIPRIL (RAMIPRIL 10MG)"
"02247945","TEVA-RAMIPRIL (RAMIPRIL 2.5MG)"
"02247946","TEVA-RAMIPRIL (RAMIPRIL 5MG)"
"02247943","PURE PERFECTION CLASSIC RENEWING CREME (BENZOYL PEROXIDE 2.5%)"
"02247942","PURE PEFECTION CLASSIC REPLENISHING CLEANSER (BENZOYL PEROXIDE 2.5%)"
"02327570","CO OLANZAPINE ODT (OLANZAPINE 10MG)"
"00030635","SOLU-CORTEF 1 GM ACT-O-VIAL (HYDROCORTISONE (HYDROCORTISONE SODIUM SUCCINATE) 1G)"
"00022381","CORTROSYN INJ 0.25MG (COSYNTROPIN 0.25MG)"
"02285134","TEVA-LISINOPRIL (TYPE Z) (LISINOPRIL 20MG)"
"02335727","TOLOXIN (DIGOXIN 0.250MG)"
"02182947","METHOTREXATE INJECTION, USP (METHOTREXATE (METHOTREXATE SODIUM) 10MG)"
"02309246","ARBONNE LIP SAVER SUNSCREEN SPF 30 (AVOBENZONE 3.0%, OCTOCRYLENE 5.0%, OXYBENZONE 3.0%, OCTISALATE 5.0%, HOMOSALATE 10.0%, OCTINOXATE 7.5%)"
"02247934","APO-CARVEDILOL (CARVEDILOL 6.25MG)"
"02247935","APO-CARVEDILOL (CARVEDILOL 12.5MG)"
"02247936","APO-CARVEDILOL (CARVEDILOL 25MG)"
"02247937","APO-HYDROXYUREA (HYDROXYUREA 500MG)"
"02247938","VASOPRESSIN INJECTION USP (VASOPRESSIN 20UNIT)"
"02256711","RANITIDINE INJECTION USP (RANITIDINE (RANITIDINE HYDROCHLORIDE) 25MG)"
"02327562","CO OLANZAPINE ODT (OLANZAPINE 5MG)"
"02247933","APO-CARVEDILOL (CARVEDILOL 3.125MG)"
"01977717","LIP CONDITIONER LIP BALM (CAMPHOR .38%, PHENOL .45%, MERADIMATE 2.5%, MENTHOL .6%, PADIMATE O 6.6%)"
"02144336","CARNITOR - LIQ ORL 100MG/ML (LEVOCARNITINE 100MG)"
"01911929","NITRO-DUR 0.6 (NITROGLYCERIN 120MG)"
"00245097","HIBITANE SKIN CLEANSER (CHLORHEXIDINE GLUCONATE 4%)"
"02342529","EXACT ANTIBACTERIAL WIPES (BENZALKONIUM CHLORIDE 0.13%)"
"02253763","DOM-SIMVASTATIN (SIMVASTATIN 20MG)"
"02182955","METHOTREXATE INJECTION, USP (METHOTREXATE (METHOTREXATE SODIUM) 25MG)"
"02309238","BREVIBLOC PREMIXED INJECTION (ESMOLOL HYDROCHLORIDE 10MG)"
"01911910","NITRO-DUR 0.2 (NITROGLYCERIN 40MG)"
"02335719","TOLOXIN (DIGOXIN 0.125MG)"
"02247926","EVERYDAY SUNSCREEN (ZINC OXIDE 5G, OCTINOXATE 7.5G)"
"02091704","DERMATONE MOISTURISING UVA/UVB CREME (PADIMATE O 8%, OXYBENZONE 4.5%, OCTINOXATE 5%)"
"02247922","FLUCONAZOLE INJECTION (FLUCONAZOLE 2MG)"
"02327554","DIOR BRONZE MATTE SUNSHINE (TITANIUM DIOXIDE 11.7%, OXYBENZONE 2.0%, OCTINOXATE 6.0%)"
"02247920","SANDOZ OPTICORT (DEXAMETHASONE (DEXAMETHASONE SODIUM METASULPHOBENZOATE) 0.5MG, FRAMYCETIN SULFATE 5MG, GRAMICIDIN 0.05MG)"
"02144328","CARNITOR -TAB 330MG (LEVOCARNITINE 330MG)"
"02253771","DOM-SIMVASTATIN (SIMVASTATIN 40MG)"
"02285126","TEVA-LISINOPRIL (TYPE Z) (LISINOPRIL 10MG)"
"02342537","L'ABSOLU ROUGE (OCTINOXATE 4%)"
"02320983","STREPSILS COOL (AMYLMETACRESOL 0.6MG, MENTHOL 8.0MG, DICHLOROBENZYL ALCOHOL 1.2MG)"
"02357747","REVELAGE BRIGHTENING MOISTURE FACE CREAM WITH SPF 30 (AVOBENZONE 3.0%, OCTOCRYLENE 2.79%, OXYBENZONE 6.0%, OCTISALATE 5.0%, HOMOSALATE 10.0%, OCTINOXATE 3.7%)"
"02327546","FOAMING HAND SANITIZER (BENZALKONIUM CHLORIDE 0.1%)"
"00030600","SOLU-CORTEF 100 MG ACT-O-VIAL (HYDROCORTISONE (HYDROCORTISONE SODIUM SUCCINATE) 100MG)"
"02246866","CORICIDIN II CHEST CONGESTION AND COUGH (GUAIFENESIN 200MG, DEXTROMETHORPHAN HYDROBROMIDE 10MG)"
"02047349","HOT LEMON RELIEF FOR SYMPTOMS OF COLD AND FLU REGULAR STRENGTH (PHENIRAMINE MALEATE 20MG, PHENYLEPHRINE HYDROCHLORIDE 10MG, VITAMIN C 50MG, ACETAMINOPHEN 325MG)"
"02246860","APO-FENO-SUPER (FENOFIBRATE 160MG)"
"02024225","NOVOLIN GE NPH (INSULIN ISOPHANE HUMAN BIOSYNTHETIC 100UNIT)"
"02246869","CORICIDIN II COLD AND FLU (CHLORPHENIRAMINE MALEATE 2MG, ACETAMINOPHEN 325MG)"
"02253747","DOM-SIMVASTATIN (SIMVASTATIN 5MG)"
"02357739","DOVE MEN + CARE SHAMPOO ANTI-DANDRUFF (PYRITHIONE ZINC 1%)"
"02327538","NATURALYTE H-408 (DEXTROSE 49.49G, POTASSIUM CHLORIDE 10.06G, SODIUM CHLORIDE 263G, ACETIC ACID 10.8G, MAGNESIUM CHLORIDE 6.86G, CALCIUM CHLORIDE 9.92G)"
"02250608","SANDOZ MIRTAZAPINE (MIRTAZAPINE 30MG)"
"02320991","CRÈME MONTAGNE ET GRAND FROID (AVOBENZONE 3.0%, OCTOCRYLENE 10%, OCTINOXATE 7.5%)"
"02246854","DOCUSATE SODIUM (DOCUSATE SODIUM 20MG)"
"02024217","NOVOLIN GE 30/70 (INSULIN ISOPHANE HUMAN BIOSYNTHETIC 70UNIT, INSULIN INJECTION HUMAN BIOSYNTHETIC 30UNIT)"
"02048485","NOLVADEX-D TAB 20MG (TAMOXIFEN (TAMOXIFEN CITRATE) 20MG)"
"02246859","APO-FENO-SUPER (FENOFIBRATE 100MG)"
"00369810","TEGRETOL CHEWTABS 100MG (CARBAMAZEPINE 100MG)"
"02253755","DOM-SIMVASTATIN (SIMVASTATIN 10MG)"
"02252155","ALLERGY + SINUS RELIEF EXTRA STRENGTH TABLETS (PSEUDOEPHEDRINE HYDROCHLORIDE 30MG, CHLORPHENIRAMINE MALEATE 2MG, ACETAMINOPHEN 500MG)"
"00030627","SOLU-CORTEF 500 MG ACT-O-VIAL (HYDROCORTISONE (HYDROCORTISONE SODIUM SUCCINATE) 500MG)"
"02024209","NU-FAMOTIDINE TAB 40MG (FAMOTIDINE 40MG)"
"00649708","ARTRITOL CAP 325MG USP (ACETAMINOPHEN 325MG)"
"02373955","LODALIS (Colesevelam hydrochloride 625MG)"
"02246847","MEDICAMENT SINUS POUR LA NUIT EXTRA-FORT (PSEUDOEPHEDRINE HYDROCHLORIDE 30MG, ACETAMINOPHEN 500MG, DOXYLAMINE SUCCINATE 6.25MG)"
"02246848","HOT LEMON RELIEF FOR SYMPTOMS OF COUGH, COLD AND FLU EXTRA STRENGTH (PSEUDOEPHEDRINE HYDROCHLORIDE 60MG, CHLORPHENIRAMINE MALEATE 4MG, ACETAMINOPHEN 650MG, DEXTROMETHORPHAN HYDROBROMIDE 20MG)"
"00590215","TPN ELECTROLYTES (POTASSIUM CHLORIDE 74.55MG, SODIUM CHLORIDE 16.05MG, SODIUM ACETATE 121MG, MAGNESIUM CHLORIDE 25.4MG, CALCIUM CHLORIDE 16.55MG)"
"02187078","HAVRIX - SUS IM 1440 ELISA UNITS/ML (HEPATITIS A VACCINE, INACTIVATED 1440UNIT)"
"00568635","VISKAZIDE 10/50TAB (HYDROCHLOROTHIAZIDE 50MG, PINDOLOL 10MG)"
"02253720","PHL-SIMVASTATIN (SIMVASTATIN 40MG)"
"02357720","SEPTA-AMLODIPINE (AMLODIPINE (AMLODIPINE BESYLATE) 10MG)"
"02048493","NOVO-DIFLUNISAL TAB 250MG (DIFLUNISAL 250MG)"
"02327511","NATURALYTE H-410 (DEXTROSE 49.49G, POTASSIUM CHLORIDE 6.71G, SODIUM CHLORIDE 263G, ACETIC ACID 10.8G, MAGNESIUM CHLORIDE 4.57G, CALCIUM CHLORIDE 6.61G)"
"02252163","DAYTIME SINUS RELIEF EXTRA STRENGTH TABLETS (PSEUDOEPHEDRINE HYDROCHLORIDE 30MG, ACETAMINOPHEN 500MG)"
"00030619","SOLU-CORTEF 250 MG ACT-O-VIAL (HYDROCORTISONE (HYDROCORTISONE SODIUM SUCCINATE) 250MG)"
"02290774","FACIAL FUEL SPF 15 (ENSULIZOLE 1.8%, OCTINOXATE 7.5%)"
"02253739","PHL-SIMVASTATIN (SIMVASTATIN 80MG)"
"00807788","BLEPHAMIDE OPHT SUSPENSION (PREDNISOLONE ACETATE 0.2%, SULFACETAMIDE SODIUM 10%)"
"02357712","SEPTA-AMLODIPINE (AMLODIPINE (AMLODIPINE BESYLATE) 5MG)"
"00568627","VISKAZIDE 10/25TAB (HYDROCHLOROTHIAZIDE 25MG, PINDOLOL 10MG)"
"02187086","BREVICON 0.5/35 TABLETS (21-DAY PACK) (NORETHINDRONE 0.5MG, ETHINYL ESTRADIOL 0.035MG)"
"02241393","WEST ANTISEPTIC SOAP (TRICLOSAN 0.1%)"
"02177803","PMS-CEPHALEXIN - TAB 500MG (CEPHALEXIN 500MG)"
"02250632","DANDRUFF SHAMPOO (PYRITHIONE ZINC 1%)"
"02320940","BENYLIN EXTRA STRENGTH MUCUS & PHLEGM (GUAIFENESIN 200MG, MENTHOL 15MG)"
"02357704","SEPTA-AMLODIPINE (AMLODIPINE (AMLODIPINE BESYLATE) 2.5MG)"
"02327503","NATURALYTE H-330 (DEXTROSE 49.49G, POTASSIUM CHLORIDE 10.06G, SODIUM CHLORIDE 263G, ACETIC ACID 10.8G, MAGNESIUM CHLORIDE 3.43G, CALCIUM CHLORIDE 8.27G)"
"00618454","APO-CHLORAX CAP (CLIDINIUM BROMIDE 2.5MG, CHLORDIAZEPOXIDE HYDROCHLORIDE 5MG)"
"02253704","PHL-SIMVASTATIN (SIMVASTATIN 10MG)"
"02286246","ACEBUTOLOL (ACEBUTOLOL (ACEBUTOLOL HYDROCHLORIDE) 100MG)"
"02024268","NOVOLIN GE NPH PENFILL (INSULIN ISOPHANE HUMAN BIOSYNTHETIC 100UNIT)"
"02187094","BREVICON 0.5/35 TABLETS (28-DAY PACK) (NORETHINDRONE .5MG, ETHINYL ESTRADIOL .035MG)"
"02246898","PMS-LAMOTRIGINE (LAMOTRIGINE 100MG)"
"01999869","KENALOG-40 INJECTION 40MG/ML (TRIAMCINOLONE ACETONIDE 40MG)"
"02246899","PMS-LAMOTRIGINE (LAMOTRIGINE 150MG)"
"02246896","ACTONEL (RISEDRONATE SODIUM (RISEDRONATE SODIUM HEMI-PENTAHYDRATE) 35MG)"
"02246897","PMS-LAMOTRIGINE (LAMOTRIGINE 25MG)"
"02246894","APO-VERAP SR (VERAPAMIL HYDROCHLORIDE 180MG)"
"02246895","APO-VERAP SR (VERAPAMIL HYDROCHLORIDE 240MG)"
"02250640","DANDRUFF SHAMPOO (PYRITHIONE ZINC 1%)"
"02246893","APO-VERAP SR (VERAPAMIL HYDROCHLORIDE 120MG)"
"02320959","BENYLIN EXTRA STRENGTH MUCUS & PHLEGM PLUS COUGH CONTROL (GUAIFENESIN 200MG, MENTHOL 15MG, DEXTROMETHORPHAN HYDROBROMIDE 15MG)"
"02253712","PHL-SIMVASTATIN (SIMVASTATIN 20MG)"
"02200708","COUGH SYRUP DM - DECONGESTANT - EXPECTORANT EXTRA STRENGTH (GUAIFENESIN 200MG, PSEUDOEPHEDRINE HYDROCHLORIDE 30MG, DEXTROMETHORPHAN HYDROBROMIDE 15MG)"
"02264390","EUTHYROX (LEVOTHYROXINE SODIUM 112µG)"
"02167794","APO-SOTALOL - TAB 160MG (SOTALOL HYDROCHLORIDE 160MG)"
"02246888","AVAGARD CHG (ALCOHOL ANHYDROUS 61%, CHLORHEXIDINE GLUCONATE 1%)"
"02250616","CLIMARA PRO (ESTRADIOL 4.40MG, LEVONORGESTREL 1.39MG)"
"02252198","MICRO CLEAR ANTISEPTIC SOLUTION (BENZALKONIUM CHLORIDE 0.10%)"
"02242907","APO-AZATHIOPRINE (AZATHIOPRINE 50MG)"
"02320924","ALREX (LOTEPREDNOL ETABONATE 0.2%)"
"02286262","ACEBUTOLOL (ACEBUTOLOL (ACEBUTOLOL HYDROCHLORIDE) 400MG)"
"02242904","MIDAZOLAM INJECTION (MIDAZOLAM 1MG)"
"02242905","MIDAZOLAM INJECTION (MIDAZOLAM 5MG)"
"02242903","ENBREL (ETANERCEPT 25MG, WATER 1ML)"
"02167786","APO-METFORMIN - TAB 500MG (METFORMIN HYDROCHLORIDE 500MG)"
"00283991","TEBRAZID TAB 500MG (PYRAZINAMIDE 500MG)"
"02246873","ESTEE LAUDER DAYWEAR PLUS MULTIPROTECTION CREME SPF 15 FOR NORMAL/COMBINATION SKIN (AVOBENZONE 2%, OCTISALATE 5%, OCTINOXATE 7.5%)"
"02246876","ESTEE LAUDER DAYWEAR PLUS MULTIPROTECTION MOISTURIZER SHEER TINT RELEASE FORMULA SPF 15 FOR ALL SKIN TYPES (AVOBENZONE 2%, OCTISALATE 5%, OCTINOXATE 7.5%)"
"02250624","LACRISERT (HYPROLOSE 5MG)"
"02246874","ESTEE LAUDER DAYWEAR PLUS MULTIPROTECTION CREME SPF 15 FOR DRY SKIN (AVOBENZONE 2%, OCTISALATE 5%, OCTINOXATE 7.5%)"
"02246875","ESTEE LAUDER DAYWEAR PLUS MULTIPROTECTION LOTION SPF 15 FOR OILY SKIN (AVOBENZONE 3%, HOMOSALATE 3.5%, OCTINOXATE 7.5%)"
"02009188","PHENOL 6% (PHENOL 6%)"
"02286254","ACEBUTOLOL (ACEBUTOLOL (ACEBUTOLOL HYDROCHLORIDE) 200MG)"
"02024233","NOVOLIN GE TORONTO (INSULIN INJECTION HUMAN BIOSYNTHETIC 100UNIT)"
"02264374","EUTHYROX (LEVOTHYROXINE SODIUM 100µG)"
"02277190","BIPHENTIN (METHYLPHENIDATE HYDROCHLORIDE 50MG)"
"02356147","LAIT DE SOIN SOLAIRE MER ET TROPIQUES CORPS (AVOBENZONE 2%, OCTOCRYLENE 10%, OXYBENZONE 5%, OCTINOXATE 2%)"
"02242819","ALLEGRA 24 HOUR (120MG) (FEXOFENADINE HYDROCHLORIDE 120MG)"
"02252325","RATIO-CARVEDILOL TABLETS 12.5MG (CARVEDILOL 12.5MG)"
"00584967","PMS-DOPAZIDE 15 TAB (HYDROCHLOROTHIAZIDE 15MG, METHYLDOPA 250MG)"
"02242811","SCOPOLAMINE HYDROBROMIDE INJECTION (SCOPOLAMINE HYDROBROMIDE 0.6MG)"
"02242810","SCOPOLAMINE HYDROBROMIDE INJECTION (SCOPOLAMINE HYDROBROMIDE 0.4MG)"
"02278243","SUNBALANCE (HYDROQUINONE 4.0%, OXYBENZONE 5.5%, OCTINOXATE 7.5%)"
"02242815","SIMULECT (BASILIXIMAB 20MG)"
"02242814","APO-LACTULOSE (LACTULOSE 667MG)"
"02264579","MYFORTIC (MYCOPHENOLIC ACID (MYCOPHENOLATE SODIUM) 360MG)"
"00590282","PULMORPHAN PEDIATRIQUE (PHENIRAMINE MALEATE 5MG, PHENYLEPHRINE HYDROCHLORIDE 2MG, DEXTROMETHORPHAN HYDROBROMIDE 5MG)"
"02241361","JUNIOR STRENGTH CHILDREN'S TYLENOL (ACETAMINOPHEN 160.00MG)"
"02325217","SOTALOL (SOTALOL HYDROCHLORIDE 160MG)"
"00873292","DERMA SMOOTHE/FS LIQ 0.01% (FLUOCINOLONE ACETONIDE 0.01%)"
"02252317","RATIO-CARVEDILOL TABLETS 6.25MG (CARVEDILOL 6.25MG)"
"02356155","LAIT DE SOIN SOLAIRE CORPS (AVOBENZONE 2%, OCTOCRYLENE 10%)"
"02277182","BIPHENTIN (METHYLPHENIDATE HYDROCHLORIDE 40MG)"
"02241379","VICKS CHEST CONGESTION RELIEF (GUAIFENESIN 200MG)"
"02242821","SANDOZ CYCLOSPORINE (CICLOSPORIN 100MG)"
"00326836","TRIFLUOPERAZINE (TRIFLUOPERAZINE (TRIFLUOPERAZINE HYDROCHLORIDE) 10MG)"
"02177706","PMS-NORTRIPTYLINE (NORTRIPTYLINE (NORTRIPTYLINE HYDROCHLORIDE) 25MG)"
"02241371","RATIO-FLUOXETINE (FLUOXETINE (FLUOXETINE HYDROCHLORIDE) 10MG)"
"02241377","METADOL (METHADONE HYDROCHLORIDE 10MG)"
"01954237","PMS-PREDNISOLONE SOD PHOS OPH SOL FORTE 1% (PREDNISOLONE SODIUM PHOSPHATE 1%)"
"02241374","RATIO-FLUOXETINE (FLUOXETINE (FLUOXETINE HYDROCHLORIDE) 20MG)"
"00713449","NOVO-PERIDOL TAB 10MG (HALOPERIDOL 10MG)"
"00584975","PMS-DOPAZIDE-25 TAB (HYDROCHLOROTHIAZIDE 25MG, METHYLDOPA 250MG)"
"02325225","EPINEPHRINE INJECTION USP 1 MG/ML (EPINEPHRINE 1MG)"
"02039508","GLYCOPYRROLATE INJECTION USP (GLYCOPYRROLATE 0.2MG)"
"02277174","BIPHENTIN (METHYLPHENIDATE HYDROCHLORIDE 30MG)"
"01918826","ATHLETE'S FOOT GEL 1% (TOLNAFTATE 1%)"
"00836362","DDAVP SPRAY (DESMOPRESSIN ACETATE 10µG)"
"02290707","30 SPF FPS SUNSCREEN LOTION ECRAN SOLAIRE (AVOBENZONE 2.00%, OCTOCRYLENE 2.00%, OXYBENZONE 2.00%, OCTISALATE 5.00%, HOMOSALATE 10.50%)"
"02356163","CRÈME DE SOIN SOLAIRE VISAGE (TITANIUM DIOXIDE 2.22%, OXYBENZONE 3%)"
"02248915","PAROXETINE-30 (PAROXETINE (PAROXETINE HYDROCHLORIDE) 30MG)"
"00326844","APO HYDRO TAB 25MG (HYDROCHLOROTHIAZIDE 25MG)"
"02034670","OILATUM (MINERAL OIL LIGHT 63.4%)"
"02241346","FORMULA HH (DL-METHIONINE 25MG, IODINE (POTASSIUM IODIDE) 0.025MG, NICOTINAMIDE 5MG, D-PANTOTHENIC ACID (CALCIUM D-PANTOTHENATE) 50MG, CHOLINE BITARTRATE 70MG, INOSITOL 5MG, BIOTIN 10µG, MAGNESIUM (MAGNESIUM OXIDE) 40MG, VITAMIN B1 (THIAMINE HYDROCHLORIDE) 20MG, VITAMIN B2 (RIBOFLAVIN) 5MG, VITAMIN E (D-ALPHA TOCOPHERYL ACETATE) 65UNIT, VITAMIN A (VITAMIN A PALMITATE) 4000UNIT, VITAMIN C (ASCORBIC ACID) 300MG, VITAMIN C (CALCIUM ASCORBATE) 100MG, NICOTINIC ACID 5MG, CHROMIUM (CHROMIUM HVP CHELATE) 20µG, MANGANESE (MANGANESE GLUCONATE) 0.5MG, VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE) 15MG, POTASSIUM (POTASSIUM CHLORIDE, POTASSIUM CITRATE) 40MG, ZINC (ZINC GLUCONATE) 3MG, FOLIC ACID 0.04MG, VITAMIN B12 (CYANOCOBALAMIN) 25µG, SELENIUM (SELENIUM HVP CHELATE) 25µG)"
"02241347","DOM-FLUVOXAMINE (FLUVOXAMINE MALEATE 50MG)"
"02248913","PAROXETINE-10 (PAROXETINE (PAROXETINE HYDROCHLORIDE) 10MG)"
"02241348","DOM-FLUVOXAMINE (FLUVOXAMINE MALEATE 100MG)"
"02248914","PAROXETINE-20 (PAROXETINE (PAROXETINE HYDROCHLORIDE) 20MG)"
"02255014","SINUS MEDICATION NIGHT TABLETS (PSEUDOEPHEDRINE HYDROCHLORIDE 30MG, ACETAMINOPHEN 500MG, DOXYLAMINE SUCCINATE 6.25MG)"
"00060437","OSMITROL 20% INJ USP (MANNITOL 20G)"
"00036137","SOLU-MEDROL (METHYLPREDNISOLONE (METHYLPREDNISOLONE SODIUM SUCCINATE) 1G)"
"02325233","BICALUTAMIDE (BICALUTAMIDE 50MG)"
"00692700","APO-THEO-LA SRT 300MG (THEOPHYLLINE 300MG)"
"02177714","PMS-NIZATIDINE 150MG CAPSULES (NIZATIDINE 150MG)"
"02290715","LIFE BRAND SUNTHERA 3 SPF/FPS 60 (AVOBENZONE 5.0%, TITANIUM DIOXIDE 2.3%, OXYBENZONE 6.0%, OCTISALATE 6.0%, HOMOSALATE 15.0%)"
"02292858","PRESCRIPTIVES ANYWEAR MULTIPURPOSE MAKEUP STICK SPF 15 (TITANIUM DIOXIDE 2.9%, OCTINOXATE 5.0%)"
"02335697","ULTRA COLOR RICH COOL BLISS LIPSTICK/ROUGE À LÈVRES SPF 15/FPS 15 (OCTINOXATE 7.0%)"
"02011956","POLYTRIM OPHTHALMIC SOLUTION (POLYMYXIN B (POLYMYXIN B SULFATE) 10000UNIT, TRIMETHOPRIM (TRIMETHOPRIM SULFATE) 1MG)"
"00326852","IMIPRAMINE (IMIPRAMINE HYDROCHLORIDE 50MG)"
"02248929","CLINIQUE REPAIRWEAR DAY SPF 15 INTENSIVE CREAM (ZINC OXIDE 6.7%, OCTINOXATE 3.5%)"
"02277166","BIPHENTIN (METHYLPHENIDATE HYDROCHLORIDE 10MG)"
"02241356","IFEX (IFOSFAMIDE) 3 G/VIAL (IFOSFAMIDE 3G)"
"02241357","IFEX (IFOSFAMIDE) 1 G/VIAL (IFOSFAMIDE 1G)"
"02177722","PMS-NIZATIDINE (NIZATIDINE 300MG)"
"00036145","ASA TABLETS USP 325 MG (ACETYLSALICYLIC ACID 325MG)"
"01962779","ZOLOFT CAP 100MG (SERTRALINE (SERTRALINE HYDROCHLORIDE) 100MG)"
"02278219","ARESTIN MICROSPHERES (MINOCYCLINE (MINOCYCLINE HYDROCHLORIDE) 1MG)"
"01954210","PRAMOX HC LOTION (PRAMOXINE HYDROCHLORIDE 1%, HYDROCORTISONE (HYDROCORTISONE ACETATE) 1%)"
"02292866","CEFTRIAXONE FOR INJECTION USP (CEFTRIAXONE (CEFTRIAXONE SODIUM) 250MG)"
"02252333","RATIO-CARVEDILOL TABLETS 25MG (CARVEDILOL 25MG)"
"02278200","INTENSIVE LINE FILLER COMBLE-RIDULES INTENSIF SPF/FPS 15 (ZINC OXIDE 1.75%, TITANIUM DIOXIDE 2.66%, OCTINOXATE 7.50%)"
"00864706","PENTRAX GOLD SHAMPOO 4% (COAL TAR 4%)"
"00756784","FLAREX OPH SUSP 0.1% (FLUOROMETHOLONE ACETATE 0.1%)"
"02248939","PIPERACILLIN FOR INJECTION, USP (PIPERACILLIN (PIPERACILLIN SODIUM) 2G)"
"02353393","ULTIMATE SPORT SUNSCREEN SPRAY SPF 30 (AVOBENZONE 3.00%, OCTOCRYLENE 4.00%, OXYBENZONE 6.00%, OCTISALATE 5.00%, HOMOSALATE 15.00%)"
"02320770","ZYM-PIOGLITAZONE (PIOGLITAZONE (PIOGLITAZONE HYDROCHLORIDE) 45MG)"
"01918850","COLOURLESS ANTISEPTIC (CHLOROXYLENOL 5%)"
"02292874","CEFTRIAXONE FOR INJECTION USP (CEFTRIAXONE (CEFTRIAXONE SODIUM) 1.0G)"
"02248933","LIP BALM SPF 20 (OXYBENZONE 4.50%, OCTINOXATE 7.30%)"
"02248934","BICARBONATE CONCENTRATE B38 (SODIUM BICARBONATE 80.7G)"
"00392820","DICYCLOMINE HYDROCHLORIDE USP (DICYCLOMINE HYDROCHLORIDE 10MG)"
"02248949","LAB SERIES SKINCARE FOR MEN DAILY MOISTURE DEFENSE LOTION SPF 15 (AVOBENZONE 2%, OCTISALATE 3%, OCTINOXATE 7.5%)"
"02248948","SHADE SPRAY (OXYBENZONE 3%, OCTISALATE 2%, OCTINOXATE 7.5%)"
"02246805","THYMOGLOBULIN (ANTI-THYMOCYTE GLOBULIN (RABBIT) 25MG)"
"02246804","LEVAQUIN 750MG (LEVOFLOXACIN 750MG)"
"00756792","ESTRADERM-100 (ESTRADIOL 8MG)"
"02242868","XYLAC (LOXAPINE (LOXAPINE SUCCINATE) 2.5MG)"
"02343894","ANTHELIOS SPF 45 (AVOBENZONE 3.0%, TITANIUM DIOXIDE 4.7%, TEREPHTHALYLIDENE DICAMPHOR SULFONIC ACID 1.0%, OCTOCRYLENE 5.0%, OCTISALATE 5.0%, DROMETRIZOLE TRISILOXANE 0.5%, BEMOTRIZINOL 0.5%)"
"02320762","ZYM-PIOGLITAZONE (PIOGLITAZONE (PIOGLITAZONE HYDROCHLORIDE) 30MG)"
"00036129","MEDROL 16 MG (METHYLPREDNISOLONE 16MG)"
"02264544","30 SPF OIL FREE (OXYBENZONE 4.0%, OCTISALATE 5.0%, HOMOSALATE 6.0%, OCTINOXATE 7.5%)"
"02177749","M-ESLON (MORPHINE SULFATE 15MG)"
"02248940","PIPERACILLIN FOR INJECTION, USP (PIPERACILLIN (PIPERACILLIN SODIUM) 3G)"
"02248941","PIPERACILLIN FOR INJECTION, USP (PIPERACILLIN (PIPERACILLIN SODIUM) 4G)"
"02241332","VAGIFEM (ESTRADIOL 25µG)"
"02248942","DOM-CITALOPRAM (CITALOPRAM (CITALOPRAM HYDROBROMIDE) 20MG)"
"02248943","DOM-CITALOPRAM (CITALOPRAM (CITALOPRAM HYDROBROMIDE) 40MG)"
